,active,age,birth_city,birth_country,birth_date,birth_state,college,depth_chart_order,depth_chart_position,espn_id,fantasy_data_id,fantasy_positions,first_name,gsis_id,hashtag,height,high_school,injury_body_part,injury_notes,injury_start_date,injury_status,last_name,metadata,news_updated,number,pandascore_id,player_id,position,practice_description,practice_participation,rotowire_id,rotoworld_id,search_first_name,search_full_name,search_last_name,search_rank,sport,sportradar_id,stats_id,status,swish_id,team,weight,yahoo_id,years_exp
4690,True,28.0,,,1993-01-18,,Tennessee State,,,3074320.0,19534.0,[<NFLPosition.OL: 'OL'>],Jessamen,,#jessamendunker-NFL-FA-65,76,Boynton Beach (FL),,,,InjuryStatus.NA,Dunker,,1524177301304.0,65.0,,4639,NFLPosition.G,,PracticeParticipation.NA,11790.0,,jessamen,jessamendunker,dunker,9999999.0,Sport.NFL,dce5fc9f-2631-4284-94a2-03f0055c8e21,,NFLPlayerStatus.ACTIVE,,NFLTeam.NA,318,30731.0,5.0
4691,True,26.0,,,1995-12-04,,Michigan State,,,3134683.0,19028.0,[<NFLPosition.DB: 'DB'>],Montae,00-0033527,#montaenicholson-NFL-FA-35,74,Gateway (PA),,,,InjuryStatus.NA,Nicholson,,1584994232614.0,35.0,,4182,NFLPosition.SS,,PracticeParticipation.NA,12003.0,12351.0,montae,montaenicholson,nicholson,9999999.0,Sport.NFL,5455b3f0-9ee0-41cb-9409-13303f5e6c8b,,NFLPlayerStatus.ACTIVE,,NFLTeam.NA,212,30236.0,5.0
4692,True,24.0,,,1998-04-02,,Louisiana,,,,21855.0,[<NFLPosition.RB: 'RB'>],Raymond,,#raymondcalais-NFL-FA-30,68,Cecilia (LA),,,,InjuryStatus.NA,Calais,,1661020515479.0,30.0,,6988,NFLPosition.RB,,PracticeParticipation.NA,14625.0,,raymond,raymondcalais,calais,9999999.0,Sport.NFL,748d5fdf-8a06-4cc1-a8b1-257f4377236a,,NFLPlayerStatus.ACTIVE,924768.0,NFLTeam.NA,188,32915.0,2.0
4693,True,26.0,,,1996-05-09,,Indiana,,,3128263.0,21112.0,"[<NFLPosition.OL: 'OL'>, <NFLPosition.OG: 'OG'>]",Wes, 00-0035263,#wesmartin-NFL-WAS-63,75,Milton-Union (OH),,,,InjuryStatus.NA,Martin,,1639766160872.0,63.0,,6215,NFLPosition.G,,PracticeParticipation.NA,13983.0,,wes,wesmartin,martin,9999999.0,Sport.NFL,0a3aad9f-54db-4f86-92d3-c2faab45c046,,NFLPlayerStatus.ACTIVE,838207.0,NFLTeam.WAS,315,31963.0,3.0
4694,True,24.0,,,1998-01-12,,Cincinnati,,,,,[<NFLPosition.LB: 'LB'>],Joel,,#joeldublanko-NFL-FA-48,75,IMG Academy (FL),,,,InjuryStatus.NA,Dublanko,,,48.0,,8673,NFLPosition.LB,,PracticeParticipation.NA,16594.0,,joel,joeldublanko,dublanko,9999999.0,Sport.NFL,c3ea9d20-cc9c-11ec-952e-a10f2c98fc4d,,NFLPlayerStatus.ACTIVE,947604.0,NFLTeam.NA,240,,0.0
4695,True,26.0,,,1995-08-24,,LSU,,,3843234.0,20111.0,[<NFLPosition.DB: 'DB'>],Kevin,00-0034603,#kevintoliver-NFL-FA-18,74,Trinity Christian Academy (FL),,,,InjuryStatus.NA,Toliver,{'injury_override_regular_2020_5': 'COV'},1653663915474.0,18.0,,5629,NFLPosition.CB,,PracticeParticipation.NA,12597.0,,kevin,kevintoliver,toliver,9999999.0,Sport.NFL,3c20f5c4-3ac8-47aa-ba3c-c09ddf94c814,,NFLPlayerStatus.ACTIVE,865534.0,NFLTeam.NA,199,31667.0,4.0
4696,True,27.0,,,1994-06-15,,Northwest Missouri State,,,2971505.0,19399.0,[<NFLPosition.DL: 'DL'>],Collin,,#collinbevins-NFL-FA-0,78,Creston,,,,InjuryStatus.NA,Bevins,,,0.0,,4886,NFLPosition.DE,,PracticeParticipation.NA,12615.0,,collin,collinbevins,bevins,9999999.0,Sport.NFL,20c539f1-acf9-4908-9981-a3e680676ca3,,NFLPlayerStatus.ACTIVE,,NFLTeam.NA,285,30483.0,5.0
4697,True,26.0,,,1995-04-10,,Rutgers,,,3127379.0,21441.0,[<NFLPosition.DL: 'DL'>],Kevin, 00-0035391,#kevinwilkins-NFL-FA-78,74,St. Joseph (NJ),,,,InjuryStatus.NA,Wilkins,,1598590247525.0,78.0,,6543,NFLPosition.DE,,PracticeParticipation.NA,13617.0,,kevin,kevinwilkins,wilkins,1734.0,Sport.NFL,cb6653b6-39ae-4581-81fe-b275b20aec6e,,NFLPlayerStatus.INACTIVE,,NFLTeam.NA,304,32410.0,3.0
4698,True,41.0,,,1980-12-18,,Georgia,,,5557.0,11756.0,[<NFLPosition.TE: 'TE'>],Benjamin,00-0022943,#benjaminwatson-NFL-FA-0,75,Northwestern (SC),,,,InjuryStatus.NA,Watson,,1584377415560.0,0.0,,663,NFLPosition.TE,,PracticeParticipation.NA,3872.0,48.0,benjamin,benjaminwatson,watson,9999999.0,Sport.NFL,d81844de-54c3-42ee-9850-072dc4131b6f,246082.0,NFLPlayerStatus.INJURED_RESERVE,,NFLTeam.NA,255,6791.0,18.0
4699,True,24.0,,,1997-11-23,,Louisiana,,,,,[<NFLPosition.LB: 'LB'>],Chauncey,,#chaunceymanac-NFL-FA-47,75,Clinch County (GA),,,,InjuryStatus.NA,Manac,,,47.0,,8603,NFLPosition.LB,,PracticeParticipation.NA,16377.0,,chauncey,chaunceymanac,manac,9999999.0,Sport.NFL,16194f50-ca73-11ec-a83a-8732d3d5a7e3,,NFLPlayerStatus.ACTIVE,922032.0,NFLTeam.NA,246,,0.0
4700,False,29.0,,,1987-12-10,,UCLA,,,14093.0,13402.0,[<NFLPosition.DL: 'DL'>],David,,#davidcarter-NFL-FA-77,"6'5""",,,,,InjuryStatus.NA,Carter,,,77.0,,970,NFLPosition.DE,,PracticeParticipation.NA,,,david,davidcarter,carter,9999999.0,Sport.NFL,2bfeb3e8-4541-4eb8-95db-f4f067047556,,NFLPlayerStatus.INACTIVE,,NFLTeam.NA,300,24971.0,3.0
4701,True,25.0,,,1996-11-06,,Kennesaw State,,,3911993.0,21194.0,[<NFLPosition.RB: 'RB'>],Darnell, 00-0035405,#darnellholland-NFL-FA-0,70,Bowdon (GA),,,,InjuryStatus.NA,Holland,,,0.0,,6259,NFLPosition.RB,,PracticeParticipation.NA,,,darnell,darnellholland,holland,9999999.0,Sport.NFL,f6cc5ed6-81bc-4636-a8d4-88c47529a061,874217.0,NFLPlayerStatus.ACTIVE,,NFLTeam.NA,195,32493.0,3.0
4702,True,26.0,,,1995-02-04,,Southern Mississippi,,,3059973.0,19262.0,[<NFLPosition.DL: 'DL'>],Dylan,00-0033325,#dylanbradley-NFL-FA-63,73,Noxubee County (MS),,,,InjuryStatus.NA,Bradley,,1526498101360.0,63.0,,4403,NFLPosition.NT,,PracticeParticipation.NA,12604.0,,dylan,dylanbradley,bradley,9999999.0,Sport.NFL,2fa2b6af-de4a-48f7-9548-47333df7fbe0,,NFLPlayerStatus.ACTIVE,,NFLTeam.NA,265,30429.0,5.0
4703,False,36.0,,,1984-06-28,,Boston College,,,11251.0,558.0,[<NFLPosition.OL: 'OL'>],Gosder,,#gosdercherilus-NFL-FA-78,"6'7""",Somerville (MA),,,,InjuryStatus.NA,Cherilus,,,78.0,,18,NFLPosition.T,,PracticeParticipation.NA,5711.0,,gosder,gosdercherilus,cherilus,9999999.0,Sport.NFL,d552daac-a3c9-42e0-84f9-cbbe42b8be01,,NFLPlayerStatus.INACTIVE,,NFLTeam.NA,316,8794.0,12.0
4704,True,26.0,,,1995-11-01,,North Dakota State,,,3120588.0,21513.0,[<NFLPosition.WR: 'WR'>],Darrius, 00-0035181,#darriusshepherd-NFL-FA-19,71,Blue Springs (MO),,,,InjuryStatus.NA,Shepherd,,1665527731380.0,19.0,,6519,NFLPosition.WR,,PracticeParticipation.NA,13924.0,,darrius,darriusshepherd,shepherd,373.0,Sport.NFL,4bfd6f35-f0ac-4c43-a023-f8236df31deb,831003.0,NFLPlayerStatus.ACTIVE,831003.0,NFLTeam.NA,186,32378.0,3.0
4705,True,24.0,,,1998-08-09,,Alabama,,,4040980.0,20949.0,[<NFLPosition.TE: 'TE'>],Irv, 00-0034970,#irvsmith-NFL-MIN-84,74,Brother Martin (LA),,,,InjuryStatus.IR,Smith,,1670535625738.0,84.0,,6126,NFLPosition.TE,,PracticeParticipation.NA,13583.0,14052.0,irv,irvsmith,smith,165.0,Sport.NFL,ed0e6a30-83d5-4f4b-bf49-f7ff80e21304,944428.0,NFLPlayerStatus.INACTIVE,944428.0,NFLTeam.MIN,240,31882.0,3.0
4706,True,27.0,,,1995-02-23,,Nebraska,,,3040475.0,19059.0,[<NFLPosition.LB: 'LB'>],Nate,00-0033577,#nategerry-NFL-WAS-50,74,Washington (SD),,,,InjuryStatus.NA,Gerry,,1667487357524.0,50.0,,4213,NFLPosition.LB,,PracticeParticipation.NA,11990.0,12391.0,nate,nategerry,gerry,9999999.0,Sport.NFL,8a6672c9-79b9-4c49-9d7c-0061a1141a7c,,NFLPlayerStatus.ACTIVE,728284.0,NFLTeam.WAS,218,30297.0,5.0
4707,True,24.0,,,1998-08-12,,Alabama,,,,,[<NFLPosition.LB: 'LB'>],Christopher,,#christopherallen-NFL-DEN-45,76,Southern Lab School (LA),,,,InjuryStatus.IR,Allen,{'source_id': 'b8696a76-778d-4569-a478-27b4b5079870'},1660179019346.0,45.0,,8277,NFLPosition.LB,,PracticeParticipation.NA,15857.0,,christopher,christopherallen,allen,9999999.0,Sport.NFL,2afbb0f0-d24f-11ec-b16e-cf7159baf83d,,NFLPlayerStatus.INACTIVE,1060231.0,NFLTeam.DEN,242,,0.0
4708,True,25.0,,,1996-03-10,,"Monmouth, N.J.",,,3121225.0,21196.0,[<NFLPosition.WR: 'WR'>],Reggie, 00-0035019,#reggiewhite-NFL-FA-13,74,Milford Mill,,,,InjuryStatus.NA,White,,1588717502922.0,13.0,,6261,NFLPosition.WR,,PracticeParticipation.NA,13926.0,,reggie,reggiewhite,white,9999999.0,Sport.NFL,adcd3d89-a2f8-4bd1-adfe-8e47bf42ea4d,830113.0,NFLPlayerStatus.ACTIVE,,NFLTeam.NA,210,32244.0,3.0
4709,True,23.0,,,1999-03-03,,Florida,1.0,RCB,,,[<NFLPosition.DB: 'DB'>],Marco,,#marcowilson-NFL-ARI-20,71,American Heritage (FL),,,,InjuryStatus.QUESTIONABLE,Wilson,,1670902212586.0,20.0,,7708,NFLPosition.CB,,PracticeParticipation.NA,15313.0,,marco,marcowilson,wilson,9999999.0,Sport.NFL,409f6cf2-cfd2-4712-80a2-9a62e0ad75c4,,NFLPlayerStatus.ACTIVE,975043.0,NFLTeam.ARI,187,,1.0
4710,False,,,,,,,,,,19136.0,,Brandon,,#brandonbeane-NFL-FA-0,,,,,,InjuryStatus.NA,Beane,,,0.0,,4290,NFLPosition.NA,,PracticeParticipation.NA,,12559.0,brandon,brandonbeane,beane,9999999.0,Sport.NFL,,,NFLPlayerStatus.INACTIVE,,NFLTeam.NA,,,0.0
4711,True,25.0,,,1997-11-12,,Clemson,1.0,NT,4035483.0,20852.0,[<NFLPosition.DL: 'DL'>],Dexter, 00-0035683,#dexterlawrence-NFL-NYG-97,76,Wake Forest (NC),,,,InjuryStatus.NA,Lawrence,,1670212549484.0,97.0,,5847,NFLPosition.DT,,PracticeParticipation.NA,13568.0,,dexter,dexterlawrence,lawrence,9999999.0,Sport.NFL,31bd7a4c-8eaf-4ea3-871c-b44420c804f8,,NFLPlayerStatus.ACTIVE,913535.0,NFLTeam.NYG,342,31849.0,3.0
4712,True,26.0,,,1996-11-28,,LSU,,,4035426.0,21865.0,[<NFLPosition.TE: 'TE'>],Stephen,,#stephensullivan-NFL-CAR-84,77,Donaldsonville (LA),,,,InjuryStatus.NA,Sullivan,,1669569345413.0,84.0,,6970,NFLPosition.TE,,PracticeParticipation.NA,14570.0,,stephen,stephensullivan,sullivan,9999999.0,Sport.NFL,a41b8454-0326-4c56-87a2-f2aac3814961,,NFLPlayerStatus.ACTIVE,910808.0,NFLTeam.CAR,245,32921.0,2.0
4713,True,24.0,,,1997-12-10,,Ole Miss,,,4242418.0,21612.0,[<NFLPosition.QB: 'QB'>],Jordan, 00-0035735,#jordantaamu-NFL-FA-0,75,Pearl City (HI),,,,InjuryStatus.NA,Ta'amu,,1641342329504.0,0.0,,6730,NFLPosition.QB,,PracticeParticipation.NA,13629.0,14821.0,jordan,jordantaamu,taamu,352.0,Sport.NFL,c14f8faa-62db-4fb2-a7b1-d9b5998ce604,974470.0,NFLPlayerStatus.ACTIVE,974470.0,NFLTeam.NA,215,32642.0,3.0
4714,True,28.0,,,1993-10-27,,Purdue,,,2977776.0,19667.0,[<NFLPosition.WR: 'WR'>],Cameron,,#cameronposey-NFL-FA-9,73,American Heritage,,,,InjuryStatus.NA,Posey,,,9.0,,4749,NFLPosition.WR,,PracticeParticipation.NA,12288.0,,cameron,cameronposey,posey,9999999.0,Sport.NFL,507b7b96-eb51-445d-81c4-b59696f3caa0,692239.0,NFLPlayerStatus.ACTIVE,,NFLTeam.NA,192,30900.0,5.0
4715,True,26.0,,,1995-01-29,,Buffalo,,,4049301.0,20830.0,[<NFLPosition.WR: 'WR'>],Anthony, 00-0035474,#anthonyjohnson-NFL-FA-83,74,South Pointe (SC),,,,InjuryStatus.NA,Johnson,,1630194058844.0,83.0,,5929,NFLPosition.WR,,PracticeParticipation.NA,13788.0,,anthony,anthonyjohnson,johnson,9999999.0,Sport.NFL,e0dc9dce-fe33-4092-b6bd-6af3cbcb762e,,NFLPlayerStatus.ACTIVE,945145.0,NFLTeam.NA,210,32482.0,3.0
4716,True,21.0,,,2001-05-31,,Iowa State,,,,,[<NFLPosition.RB: 'RB'>],Breece,,#breecehall-NFL-NYJ-20,73,Wichita Northwest (KS),,,,InjuryStatus.IR,Hall,{'source_id': 'b13a2fa5-8886-4fe4-b8e5-cbc90e88e2dd'},1666733415274.0,20.0,,8155,NFLPosition.RB,,PracticeParticipation.NA,15810.0,,breece,breecehall,hall,33.0,Sport.NFL,db1053d7-3343-43a3-9aab-8353f10f1221,,NFLPlayerStatus.INACTIVE,1162537.0,NFLTeam.NYJ,220,,0.0
4717,True,26.0,,,1995-10-27,,Samford,,,3127075.0,21361.0,[<NFLPosition.LB: 'LB'>],Ahmad, 00-0034933,#ahmadgooden-NFL-FA-52,74,Talladega (AL),,,,InjuryStatus.NA,Gooden,,1597612813487.0,52.0,,6398,NFLPosition.LB,,PracticeParticipation.NA,14063.0,,ahmad,ahmadgooden,gooden,1723.0,Sport.NFL,a1d54aed-e9e7-4a77-95c5-5d62be8fe75c,,NFLPlayerStatus.ACTIVE,,NFLTeam.NA,245,32192.0,3.0
4718,True,26.0,,,1996-07-24,,Oklahoma,1.0,RB,3116385.0,18858.0,[<NFLPosition.RB: 'RB'>],Joe,00-0033897,#joemixon-NFL-CIN-28,73,Freedom (CA),,,,InjuryStatus.NA,Mixon,,1670803260673.0,28.0,,4018,NFLPosition.RB,,PracticeParticipation.NA,11707.0,12147.0,joe,joemixon,mixon,7.0,Sport.NFL,7797f36e-87e8-4282-b6d2-bdb1774fc3b3,820727.0,NFLPlayerStatus.ACTIVE,820727.0,NFLTeam.CIN,220,30161.0,5.0
4719,False,25.0,,,1991-10-22,,Shippensburg,,,3892580.0,17306.0,[<NFLPosition.WR: 'WR'>],Trevor,,#trevorharman-NFL-FA-84,"6'1""",,,,,InjuryStatus.NA,Harman,,,84.0,,2838,NFLPosition.WR,,PracticeParticipation.NA,,,trevor,trevorharman,harman,9999999.0,Sport.NFL,f88a2a48-b6b8-45d3-b29a-7a6c0f3f676b,870341.0,NFLPlayerStatus.INACTIVE,,NFLTeam.NA,194,28805.0,0.0
4720,True,26.0,,,1995-06-22,,Southern Mississippi,,,3123968.0,20160.0,[<NFLPosition.WR: 'WR'>],Korey,00-0034220,#koreyrobertson-NFL-FA-18,74,Greenwood,,,,InjuryStatus.NA,Robertson,,1535753142467.0,18.0,,5210,NFLPosition.WR,,PracticeParticipation.NA,12501.0,,korey,koreyrobertson,robertson,9999999.0,Sport.NFL,43ed9941-a21d-46a6-aed8-e8b3f8e643a7,835077.0,NFLPlayerStatus.ACTIVE,,NFLTeam.NA,210,31240.0,4.0
4721,True,27.0,,,1995-11-02,,UCLA,,,3152371.0,18915.0,[<NFLPosition.DL: 'DL'>],Takk,00-0033540,#takkmckinley-NFL-DAL-59,74,Kennedy (CA),,,,InjuryStatus.NA,McKinley,,1668619229608.0,59.0,,4069,NFLPosition.DE,,PracticeParticipation.NA,11928.0,12232.0,takk,takkmckinley,mckinley,9999999.0,Sport.NFL,dcc7a0e1-05e3-407f-84e1-fdedf8eecbbf,,NFLPlayerStatus.ACTIVE,850284.0,NFLTeam.DAL,250,30139.0,5.0
4722,True,36.0,,,1986-04-26,,Tennessee,,,13848.0,11008.0,[<NFLPosition.LS: 'LS'>],Morgan,00-0027557,#morgancox-NFL-TEN-46,76,Evangelical Christian (TN),,,,InjuryStatus.NA,Cox,,1616006720985.0,46.0,,525,NFLPosition.LS,,PracticeParticipation.NA,7075.0,,morgan,morgancox,cox,9999999.0,Sport.NFL,513df09d-7d3a-44a8-873c-34f2fe46326b,,NFLPlayerStatus.ACTIVE,334132.0,NFLTeam.TEN,233,24362.0,12.0
4723,False,25.0,,,1991-10-19,,Minnesota,,,2515429.0,17130.0,[<NFLPosition.DL: 'DL'>],Cameron,,#cameronbotticelli-NFL-FA-67,"6'4""",,,,,InjuryStatus.NA,Botticelli,,,67.0,,2662,NFLPosition.DE,,PracticeParticipation.NA,,,cameron,cameronbotticelli,botticelli,9999999.0,Sport.NFL,79f02eef-1275-4793-9168-7b71bcab7646,,NFLPlayerStatus.INACTIVE,,NFLTeam.NA,286,,0.0
4724,True,23.0,,,1999-05-05,,Florida State,3.0,DE,,,[<NFLPosition.DL: 'DL'>],Janarius,,#janariusrobinson-NFL-PHI-59,77,Bay (FL),,,,InjuryStatus.NA,Robinson,,1670778055332.0,59.0,,7710,NFLPosition.DE,,PracticeParticipation.NA,15444.0,,janarius,janariusrobinson,robinson,9999999.0,Sport.NFL,e97a02d1-666b-4df9-bfd4-c375002965c3,,NFLPlayerStatus.ACTIVE,910712.0,NFLTeam.PHI,260,,1.0
4725,True,26.0,,,1996-05-02,,Notre Dame,,,,21966.0,[<NFLPosition.WR: 'WR'>],Chris,,#chrisfinke-NFL-FA-17,69,Archbishop Alter (OH),,,,InjuryStatus.NA,Finke,,1661883329049.0,17.0,,7092,NFLPosition.WR,,PracticeParticipation.NA,14637.0,,chris,chrisfinke,finke,447.0,Sport.NFL,4bee96b0-c9d6-4440-96a4-fffe5f14b3b7,,NFLPlayerStatus.ACTIVE,884566.0,NFLTeam.NA,186,33196.0,2.0
4726,True,28.0,,,1994-08-08,,Utah State,2.0,FS,3053801.0,20642.0,[<NFLPosition.DB: 'DB'>],Dallin,00-0034726,#dallinleavitt-NFL-GB-6,70,Central Catholic (OR),,,,InjuryStatus.NA,Leavitt,,1662651651500.0,6.0,,5736,NFLPosition.DB,,PracticeParticipation.NA,13318.0,,dallin,dallinleavitt,leavitt,9999999.0,Sport.NFL,c281fdc7-76a9-4734-a13d-19ad354c67db,,NFLPlayerStatus.ACTIVE,750720.0,NFLTeam.GB,195,31723.0,4.0
4727,True,24.0,,,1997-03-02,,Iowa State,,,3917949.0,22387.0,[<NFLPosition.OL: 'OL'>],Julian,,#juliangoodjones-NFL-FA-0,77,Washington (IA),,,,InjuryStatus.NA,Good-Jones,,,0.0,,7402,NFLPosition.G,,PracticeParticipation.NA,14874.0,,julian,juliangoodjones,goodjones,9999999.0,Sport.NFL,1203d3a1-126f-445a-9184-08fa5814e797,,NFLPlayerStatus.INACTIVE,,NFLTeam.NA,308,32963.0,2.0
4728,True,29.0,,,1992-10-29,,San Diego State,,,2582006.0,18591.0,[<NFLPosition.OL: 'OL'>],Darrell,00-0032962,#darrellgreene-NFL-FA-78,76,Freedom (CA),,,,InjuryStatus.NA,Greene,,,78.0,,3778,NFLPosition.G,,PracticeParticipation.NA,11046.0,,darrell,darrellgreene,greene,9999999.0,Sport.NFL,7e93123a-caf3-4915-bb8a-e1199257f8de,,NFLPlayerStatus.ACTIVE,,NFLTeam.NA,325,29676.0,6.0
4729,True,26.0,,,1995-12-21,,Clemson,,,3135321.0,20924.0,[<NFLPosition.WR: 'WR'>],Hunter, 00-0034983,#hunterrenfrow-NFL-LV-13,70,Socastee (SC),,,,InjuryStatus.IR,Renfrow,,1671046230592.0,13.0,,5955,NFLPosition.WR,,PracticeParticipation.NA,13749.0,14062.0,hunter,hunterrenfrow,renfrow,82.0,Sport.NFL,34c523c7-bc58-49f0-a9cc-f9edd91fe00f,841649.0,NFLPlayerStatus.INACTIVE,841649.0,NFLTeam.LV,185,31981.0,3.0
4730,False,30.0,,,1990-07-13,,Georgia,,,15057.0,13718.0,[<NFLPosition.DB: 'DB'>],Brandon,00-0029416,#brandonboykin-NFL-FA-35,"5'10""",Fayette County (GA),,,,InjuryStatus.NA,Boykin,,,35.0,,1025,NFLPosition.CB,,PracticeParticipation.NA,8166.0,7492.0,brandon,brandonboykin,boykin,9999999.0,Sport.NFL,56e7b803-c110-4ff8-b097-7e3a7e7c0a9c,,NFLPlayerStatus.INACTIVE,,NFLTeam.NA,173,25833.0,8.0
4731,False,33.0,,,1983-10-30,,Stanford,,,,12335.0,[<NFLPosition.QB: 'QB'>],Trent,,#trentedwards-NFL-FA-5,"6'4""",,,,,InjuryStatus.NA,Edwards,,,5.0,,739,NFLPosition.QB,,PracticeParticipation.NA,,,trent,trentedwards,edwards,9999999.0,Sport.NFL,b6fd76a2-0cc1-4323-8379-d8d28d524098,,NFLPlayerStatus.INACTIVE,,NFLTeam.NA,231,,6.0
4732,False,34.0,,,1986-02-23,,Tennessee,,,11244.0,761.0,[<NFLPosition.LB: 'LB'>],Jerod,,#jerodmayo-NFL-FA-51,"6'1""",Kecoughtan HS (VA),,,,InjuryStatus.NA,Mayo,,,51.0,,27,NFLPosition.LB,,PracticeParticipation.NA,5604.0,4804.0,jerod,jerodmayo,mayo,9999999.0,Sport.NFL,28a2a255-9227-4a5f-a4ec-0ee4b2bf629b,,NFLPlayerStatus.INACTIVE,,NFLTeam.NA,250,8787.0,12.0
4733,False,25.0,,,1992-11-18,,Incarnate Word,3.0,SLB,3046426.0,18595.0,[<NFLPosition.LB: 'LB'>],Myke,,#myketavarres-NFL-FA-45,"6'1""",,,,,InjuryStatus.NA,Tavarres,,,45.0,,3782,NFLPosition.OLB,,PracticeParticipation.NA,11539.0,,myke,myketavarres,tavarres,9999999.0,Sport.NFL,,,NFLPlayerStatus.INACTIVE,,NFLTeam.NA,230,29685.0,0.0
4734,False,27.0,,,1993-01-30,,Central Florida,,,2581464.0,17291.0,[<NFLPosition.WR: 'WR'>],Rannell,,#rannellhall-NFL-FA-16,"6'1""",Carol City (FL),,,,InjuryStatus.NA,Hall,,1515005701310.0,16.0,,2823,NFLPosition.WR,,PracticeParticipation.NA,10231.0,,rannell,rannellhall,hall,9999999.0,Sport.NFL,8a227f89-c1f2-4b34-945d-da77ce5fbfec,609961.0,NFLPlayerStatus.INACTIVE,,NFLTeam.NA,200,28787.0,5.0
4735,False,35.0,,,1985-08-28,,Connecticut,,,11762.0,2957.0,[<NFLPosition.LB: 'LB'>],Danny,,#dannylansanah-NFL-FA-51,"6'1""",Harrisburg (PA),,,,InjuryStatus.NA,Lansanah,,,51.0,,109,NFLPosition.LB,,PracticeParticipation.NA,9160.0,,danny,dannylansanah,lansanah,9999999.0,Sport.NFL,e97d7bc9-0906-404c-8090-98ea7b75bbee,,NFLPlayerStatus.INACTIVE,,NFLTeam.NA,235,9136.0,12.0
4736,False,25.0,,,1992-10-02,,West Virginia,,,,18500.0,[<NFLPosition.DL: 'DL'>],Kyle,,#kylerose-NFL-FA-63,"6'4""",,,,,InjuryStatus.NA,Rose,,,63.0,,3697,NFLPosition.NT,,PracticeParticipation.NA,11367.0,,kyle,kylerose,rose,9999999.0,Sport.NFL,,,NFLPlayerStatus.INACTIVE,,NFLTeam.NA,293,29670.0,0.0
4737,True,24.0,,,1998-11-15,,Purdue,,,,,[<NFLPosition.DB: 'DB'>],Tyler,,#tylercoyle-NFL-DAL-31,73,Windsor (CT),,,,InjuryStatus.NA,Coyle,,1642466457234.0,31.0,,7942,NFLPosition.DB,,PracticeParticipation.NA,14362.0,,tyler,tylercoyle,coyle,9999999.0,Sport.NFL,dfccabc2-00ba-4eef-9686-1e1aff2f1dbc,,NFLPlayerStatus.ACTIVE,943532.0,NFLTeam.DAL,209,,1.0
4738,False,32.0,,,1989-10-23,,Boston College,,,15775.0,14847.0,[<NFLPosition.WR: 'WR'>],Ifeanyi,,#ifeanyimomah-NFL-FA-0,79,John Glenn (NY),,,,InjuryStatus.NA,Momah,,1520886001587.0,0.0,,1332,NFLPosition.WR,,PracticeParticipation.NA,8836.0,,ifeanyi,ifeanyimomah,momah,9999999.0,Sport.NFL,b48a2c0a-f3cf-412d-9078-0313680d49e0,399316.0,NFLPlayerStatus.INACTIVE,,NFLTeam.NA,255,26614.0,9.0
4739,True,25.0,,,1997-05-04,,Vanderbilt,3.0,RB,3917612.0,21788.0,[<NFLPosition.RB: 'RB'>],Ke'Shawn,,#keshawnvaughn-NFL-TB-21,70,Pearl-Cohn (TN),,,,InjuryStatus.NA,Vaughn,,1670388308915.0,21.0,,6885,NFLPosition.RB,,PracticeParticipation.NA,14557.0,,keshawn,keshawnvaughn,vaughn,482.0,Sport.NFL,4b0a90db-f007-4ac1-8542-b531342b9da5,,NFLPlayerStatus.ACTIVE,877807.0,NFLTeam.TB,214,32746.0,2.0
4740,True,25.0,,,1996-10-02,,Vanderbilt,,,,22159.0,[<NFLPosition.QB: 'QB'>],Riley,,#rileyneal-NFL-FA-5,78,Yorktown (IN),,,,InjuryStatus.NA,Neal,,1599693359878.0,5.0,,7158,NFLPosition.QB,,PracticeParticipation.NA,14859.0,,riley,rileyneal,neal,9999999.0,Sport.NFL,8e4cd763-30ec-4a00-9dc2-5567a80a3191,,NFLPlayerStatus.ACTIVE,,NFLTeam.NA,225,32928.0,2.0
4741,False,27.0,,,1994-03-29,,Missouri,,,2971436.0,19502.0,[<NFLPosition.DL: 'DL'>],Rickey,00-0033771,#rickeyhatley-NFL-FA-94,76,Atlanta (TX),,,,InjuryStatus.NA,Hatley,,,94.0,,4612,NFLPosition.DT,,PracticeParticipation.NA,12485.0,,rickey,rickeyhatley,hatley,9999999.0,Sport.NFL,19667595-1b93-48ff-878c-5f245636173c,,NFLPlayerStatus.INACTIVE,,NFLTeam.NA,320,30810.0,5.0
4742,True,26.0,,,1995-07-12,,Miami,,,3123079.0,20323.0,[<NFLPosition.DL: 'DL'>],Anthony,00-0034453,#anthonymoten-NFL-FA-43,76,St. Thomas Aquinas,,,,InjuryStatus.NA,Moten,,,43.0,,5603,NFLPosition.DL,,PracticeParticipation.NA,13268.0,,anthony,anthonymoten,moten,9999999.0,Sport.NFL,2be11ce3-61f2-42b4-ba82-f22c62e9363d,,NFLPlayerStatus.ACTIVE,,NFLTeam.NA,315,31541.0,4.0
4743,True,26.0,,,1996-03-19,,Notre Dame,1.0,LG,3129308.0,19831.0,[<NFLPosition.OL: 'OL'>],Quenton,00-0034342,#quentonnelson-NFL-IND-56,77,Red Bank Catholic (NJ),,,,InjuryStatus.NA,Nelson,,1662870043977.0,56.0,,4970,NFLPosition.OL,,PracticeParticipation.NA,12503.0,13099.0,quenton,quentonnelson,nelson,9999999.0,Sport.NFL,d3fee51d-67f5-413b-a4b2-bde86b97babe,,NFLPlayerStatus.ACTIVE,839066.0,NFLTeam.IND,330,30976.0,4.0
